1	774.45	50.21
2	607.55	39.81
3	922.43	293.46
4	556.61	225.12
5	94.56	429.8
6	506.83	217.21
7	128.31	73.77
8	950.28	985.2
9	575.57	481.7
10	985.6	460.47
11	169.22	94.97
12	370.57	132.5
13	690.44	246.14
14	698.42	137.14
15	636.7	774.62
16	251.47	796.64
17	843.01	549.65
18	537.36	683.07
19	334.19	687.19
20	180.45	774.16
21	363.17	358.1
22	428.24	376.25
23	415.07	942.82
24	427.03	332.1
25	594.54	621.5
26	672.13	899.8
27	890.25	288.34
28	791.21	491.13
29	970.42	710.22
30	519.25	198.84
31	618.25	207.11
32	118.72	815.54
33	53.35	129.11
34	617.74	694.18
35	159.17	300.03
36	862.56	420.66
37	767.8	66.71
38	278.09	253.32
39	963.39	334.67
40	273.9	417.67
41	374.94	608.6
42	198.26	512.06
43	703.59	583.03
44	169.18	455.03
45	942.46	74.19
46	137.36	264.54
47	180.01	903.86
48	549.01	341.82
49	913.84	699.91
50	514.6	238.35
51	711.88	369.21
52	798.81	990.94
53	975.9	638.49
54	126.05	354.33
55	554.22	527.29
56	236.02	213.77
57	569.1	987.69
58	204.48	223.66
59	190.37	593.06
60	652.77	829.67
61	673.13	929.23
62	431.69	183.59
63	440.58	795.39
64	439.06	977.34
65	596.12	397.19
66	413.48	656.21
67	484.38	549.47
68	289.31	937.26
69	777.47	129.24
70	154.92	416.06
71	865.11	738.52
72	187.08	375.91
73	581.71	615.55
74	477.16	643.42
75	599.7	293.03
76	228.36	538.32
77	896.1	523.19
78	606.99	286.52
79	445.01	825.89
80	124.08	379.96
81	301.3	651.89
82	556.51	952.01
83	282.75	233.47
84	608.74	853.68
85	958.86	248.91
86	282.25	296.56
87	897.45	864.13
88	115.29	215.51
89	154.02	578.86
90	222.74	281.16
91	958.77	577.46
92	572.38	418.83
93	266.08	631.87
94	81.25	153.87
95	57.13	496.34
96	90.2	450.8
97	437.55	725.39
98	293.99	410.41
99	967.93	677.18
100	935.85	72.34
