1	3643.24	4356.6
2	7408.8	4345.96
3	6042.96	1990.04
4	3693.2	999.4
5	10102.64	5424.35
6	1848.14	7672.94
7	8794.49	6523.08
8	8646.77	2343.56
9	9639.0	7679.88
10	1927.94	9937.33
11	6657.8	10586.59
12	5869.28	678.6
13	7220.98	9156.53
14	9763.92	10668.29
15	7101.42	10771.54
16	7375.49	3327.42
17	8971.12	1244.79
18	3230.18	6843.09
19	9738.39	5676.52
20	7963.35	7349.43
21	7562.51	5647.89
22	3433.4	1540.47
23	4945.04	7083.02
24	10788.09	2524.91
25	1085.69	10148.59
26	5874.54	6674.09
27	1992.47	846.0
28	4255.67	2539.39
29	7448.07	341.72
30	8911.63	3314.74
31	6822.37	7580.74
32	2473.61	8165.99
33	2227.95	8882.22
34	5442.17	304.67
35	8880.33	2193.54
36	7554.13	9711.95
37	3698.22	6613.46
38	7334.38	2674.27
39	5392.61	2681.68
40	8410.11	4111.12
41	8583.91	4008.07
42	8486.31	3656.79
43	4059.44	5929.26
44	8062.53	8093.16
45	3932.58	8574.97
46	9134.65	2324.38
47	3585.82	1395.61
48	7186.96	10975.6
49	8965.57	8141.06
50	1220.23	8103.02
51	4051.42	191.19
52	8177.43	7111.05
53	7543.73	10372.65
54	6233.53	6923.32
55	4765.66	4767.86
56	10819.15	6745.05
57	10605.47	2197.42
58	2982.53	4916.08
59	6322.32	812.96
60	6028.38	1561.45
61	3363.59	3853.72
62	2078.19	8799.92
63	4095.79	1996.75
64	6359.25	9125.18
65	10009.9	8734.11
66	3197.08	5274.27
67	9056.33	230.53
68	9780.86	6506.9
69	2064.84	648.16
70	6522.44	3736.0
71	9272.21	7281.14
72	4098.18	7244.72
73	7025.7	9997.5
74	10029.41	8526.03
75	5136.93	1709.01
76	1766.87	449.18
77	6330.34	9171.72
78	598.26	4298.95
79	8432.98	5037.14
80	1216.67	116.61
81	6854.42	2193.51
82	6652.82	10562.04
83	3954.49	2182.62
84	9759.04	2528.07
85	10669.69	3980.89
86	8344.93	10955.39
87	5795.42	8745.01
88	9646.06	7840.9
89	3747.58	6578.07
90	9091.7	10064.77
91	7730.32	5157.81
92	2621.41	305.85
93	9722.86	3545.03
94	8627.25	3544.46
95	10688.4	5555.54
96	7982.4	5796.88
97	8296.12	9680.74
98	10419.26	3408.19
99	7898.8	5102.7
100	5349.1	1722.35
101	2911.61	6469.27
102	5255.79	7500.99
103	739.47	3869.98
104	3106.63	7544.21
105	235.5	8635.87
106	3877.49	5049.24
107	1209.61	8362.74
108	7424.31	3979.73
109	7940.8	9264.23
110	6036.75	425.15
